Datum;Erster;Hoch;Tief;Schlusskurs;Volumen
1996-04-24; ; ; ;2538.05;0
1996-04-23; ; ; ;2551.71;0
1996-04-22; ; ; ;2544.55;0
1996-04-19; ; ; ;2524.84;0
1996-04-18; ; ; ;2529.21;0
1996-04-17; ; ; ;2533.66;0
1996-04-16; ; ; ;2534.4;0
1996-04-15; ; ; ;2539.46;0
1996-04-12; ; ; ;2509.2;0
1996-04-11; ; ; ;2510.91;0
1996-04-10; ; ; ;2524.08;0
1996-04-09; ; ; ;2496.69;0
1996-04-08; ; ; ;2499.77;0
1996-04-05; ; ; ;2499.77;0
1996-04-04; ; ; ;2499.77;0
1996-04-03; ; ; ;2499.42;0
1996-04-02; ; ; ;2495.85;0
1996-04-01; ; ; ;2489.81;0
1996-03-29; ; ; ;2484.71;0
1996-03-28; ; ; ;2511.6;0
1996-03-27; ; ; ;2520.85;0
1996-03-26; ; ; ;2499.76;0
1996-03-25; ; ; ;2502.5;0
1996-03-22; ; ; ;2501.26;0
1996-03-21; ; ; ;2493.96;0
1996-03-20; ; ; ;2487.74;0
1996-03-19; ; ; ;2491.16;0
1996-03-18; ; ; ;2463.3;0
1996-03-15; ; ; ;2459.33;0
1996-03-14; ; ; ;2430.84;0
1996-03-13; ; ; ;2420.72;0
1996-03-12; ; ; ;2437.14;0
1996-03-11; ; ; ;2404.41;0
1996-03-08; ; ; ;2460.59;0
1996-03-07; ; ; ;2480.71;0
1996-03-06; ; ; ;2465.91;0
1996-03-05; ; ; ;2492.54;0
1996-03-04; ; ; ;2492.9;0
1996-03-01; ; ; ;2491.73;0
1996-02-29; ; ; ;2479.07;0
1996-02-28; ; ; ;2469.94;0
1996-02-27; ; ; ;2445.63;0
1996-02-26; ; ; ;2442.96;0
1996-02-23; ; ; ;2446.81;0
1996-02-22; ; ; ;2421.11;0
1996-02-21; ; ; ;2378.56;0
1996-02-20; ; ; ;2391.64;0
1996-02-19; ; ; ;2402.57;0
1996-02-16; ; ; ;2429.2;0
1996-02-15; ; ; ;2418.85;0
1996-02-14; ; ; ;2423.89;0
1996-02-13; ; ; ;2432.16;0
1996-02-12; ; ; ;2425.56;0
1996-02-09; ; ; ;2406.17;0
1996-02-08; ; ; ;2433.31;0
1996-02-07; ; ; ;2443.62;0
1996-02-06; ; ; ;2426.39;0
1996-02-05; ; ; ;2421.34;0
1996-02-02; ; ; ;2453.2;0
1996-02-01; ; ; ;2468.62;0
1996-01-31; ; ; ;2470.92;0
1996-01-30; ; ; ;2437.87;0
1996-01-29; ; ; ;2436.03;0
1996-01-26; ; ; ;2431.88;0
1996-01-25; ; ; ;2441.46;0
1996-01-24; ; ; ;2416.21;0
1996-01-23; ; ; ;2385.5;0
1996-01-22; ; ; ;2397.37;0
1996-01-19; ; ; ;2398.2;0
1996-01-18; ; ; ;2377.65;0
1996-01-17; ; ; ;2370.56;0
1996-01-16; ; ; ;2377.1;0
1996-01-15; ; ; ;2365.55;0
1996-01-12; ; ; ;2355.64;0
1996-01-11; ; ; ;2328.22;0
1996-01-10; ; ; ;2345.7;0
1996-01-09; ; ; ;2346.04;0
1996-01-08; ; ; ;2318.66;0
1996-01-05; ; ; ;2326.09;0
1996-01-04; ; ; ;2326.94;0
1996-01-03; ; ; ;2327.05;0
1996-01-02; ; ; ;2279.08;0
1995-12-29; ; ; ;2266.73;0
1995-12-28; ; ; ;2276.91;0
1995-12-27; ; ; ;2279.33;0
1995-12-22; ; ; ;2276.91;0
1995-12-21; ; ; ;2263.87;0
1995-12-20; ; ; ;2256.36;0
1995-12-19; ; ; ;2242.11;0
1995-12-18; ; ; ;2266.19;0
1995-12-15; ; ; ;2278.31;0
1995-12-14; ; ; ;2287.9;0
1995-12-13; ; ; ;2278.54;0
1995-12-12; ; ; ;2285.29;0
1995-12-11; ; ; ;2278.84;0
1995-12-08; ; ; ;2258.54;0
1995-12-07; ; ; ;2269.99;0
1995-12-06; ; ; ;2260.82;0
1995-12-05; ; ; ;2260.75;0
1995-12-04; ; ; ;2254.43;0
1995-12-01; ; ; ;2255.34;0
1995-11-30; ; ; ;2234.93;0
1995-11-29; ; ; ;2250.48;0
1995-11-28; ; ; ;2242.54;0
1995-11-27; ; ; ;2229.93;0
1995-11-24; ; ; ;2199.38;0
1995-11-23; ; ; ;2199.03;0
1995-11-22; ; ; ;2201.9;0
1995-11-21; ; ; ;2198.38;0
1995-11-20; ; ; ;2215.54;0
1995-11-17; ; ; ;2203.15;0
1995-11-16; ; ; ;2205.42;0
1995-11-15; ; ; ;2190.31;0
1995-11-14; ; ; ;2189.3;0
1995-11-13; ; ; ;2177.3;0
1995-11-10; ; ; ;2169.01;0
1995-11-09; ; ; ;2192.19;0
1995-11-08; ; ; ;2175.98;0
1995-11-07; ; ; ;2168.31;0
1995-11-06; ; ; ;2163.65;0
1995-11-03; ; ; ;2183.4;0
1995-11-02; ; ; ;2183.08;0
1995-11-01; ; ; ;2165.05;0
1995-10-31; ; ; ;2159.84;0
1995-10-30; ; ; ;2146.52;0
1995-10-27; ; ; ;2104.38;0
1995-10-26; ; ; ;2135.19;0
1995-10-25; ; ; ;2145.47;0
1995-10-24; ; ; ;2113.72;0
1995-10-23; ; ; ;2122.68;0
1995-10-20; ; ; ;2180.56;0
1995-10-19; ; ; ;2185.57;0
1995-10-18; ; ; ;2181.1;0
1995-10-17; ; ; ;2197.25;0
1995-10-16; ; ; ;2197.55;0
1995-10-13; ; ; ;2190.84;0
1995-10-12; ; ; ;2164.8;0
1995-10-11; ; ; ;2143.92;0
1995-10-10; ; ; ;2164.95;0
1995-10-09; ; ; ;2169.67;0
1995-10-06; ; ; ;2172.89;0
1995-10-05; ; ; ;2213.31;0
1995-10-04; ; ; ;2215.54;0
1995-10-03; ; ; ;2201.69;0
1995-10-02; ; ; ;2201.69;0
1995-09-29; ; ; ;2187.9;0
1995-09-28; ; ; ;2170.43;0
1995-09-27; ; ; ;2200.69;0
1995-09-26; ; ; ;2228.18;0
1995-09-25; ; ; ;2207.64;0
1995-09-22; ; ; ;2232.48;0
1995-09-21; ; ; ;2287.49;0
1995-09-20; ; ; ;2310.83;0
1995-09-19; ; ; ;2310.62;0
1995-09-18; ; ; ;2303.41;0
1995-09-15; ; ; ;2308.18;0
1995-09-14; ; ; ;2302.21;0
1995-09-13; ; ; ;2275.46;0
1995-09-12; ; ; ;2272.82;0
1995-09-11; ; ; ;2259.39;0
1995-09-08; ; ; ;2275.17;0
1995-09-07; ; ; ;2257.68;0
1995-09-06; ; ; ;2276.39;0
1995-09-05; ; ; ;2261.22;0
1995-09-04; ; ; ;2244.7;0
1995-09-01; ; ; ;2235.1;0
1995-08-31; ; ; ;2240.09;0
1995-08-30; ; ; ;2240.61;0
1995-08-29; ; ; ;2231.9;0
1995-08-28; ; ; ;2245.32;0
1995-08-25; ; ; ;2250.27;0
1995-08-24; ; ; ;2254.45;0
1995-08-23; ; ; ;2259.04;0
1995-08-21; ; ; ;2271.03;0
1995-08-18; ; ; ;2258.21;0
1995-08-17; ; ; ;2252.73;0
1995-08-16; ; ; ;2251.3;0
1995-08-15; ; ; ;2229.49;0
1995-08-14; ; ; ;2210.94;0
1995-08-11; ; ; ;2230.09;0
1995-08-10; ; ; ;2216.06;0
1995-08-09; ; ; ;2221.5;0
1995-08-08; ; ; ;2236.88;0
1995-08-07; ; ; ;2243.37;0
1995-08-04; ; ; ;2236.92;0
1995-08-03; ; ; ;2235.13;0
1995-08-02; ; ; ;2236.96;0
1995-08-01; ; ; ;2224.47;0
1995-07-31; ; ; ;2214.09;0
1995-07-28; ; ; ;2233.99;0
1995-07-27; ; ; ;2236.53;0
1995-07-26; ; ; ;2239.51;0
1995-07-25; ; ; ;2231.62;0
1995-07-24; ; ; ;2204.25;0
1995-07-21; ; ; ;2195.01;0
1995-07-20; ; ; ;2174.93;0
1995-07-19; ; ; ;2180.58;0
1995-07-18; ; ; ;2195.63;0
1995-07-17; ; ; ;2199.85;0
1995-07-14; ; ; ;2195.76;0
1995-07-13; ; ; ;2206.28;0
1995-07-11; ; ; ;2183.28;0
1995-07-10; ; ; ;2176.63;0
1995-07-07; ; ; ;2151.48;0
1995-07-06; ; ; ;2115.94;0
1995-07-05; ; ; ;2104.69;0
1995-07-04; ; ; ;2109.05;0
1995-07-03; ; ; ;2087.02;0
1995-06-30; ; ; ;2084.91;0
1995-06-29; ; ; ;2102.99;0
1995-06-28; ; ; ;2096.15;0
1995-06-27; ; ; ;2121.82;0
1995-06-26; ; ; ;2133.93;0
1995-06-23; ; ; ;2135.35;0
1995-06-22; ; ; ;2134.66;0
1995-06-21; ; ; ;2151.82;0
1995-06-20; ; ; ;2146.01;0
1995-06-19; ; ; ;2134.78;0
1995-06-16; ; ; ;2123.95;0
1995-06-15; ; ; ;2134.82;0
1995-06-14; ; ; ;2134.82;0
1995-06-13; ; ; ;2123.08;0
1995-06-12; ; ; ;2112.78;0
1995-06-09; ; ; ;2122.81;0
1995-06-08; ; ; ;2129.37;0
1995-06-07; ; ; ;2143.23;0
1995-06-06; ; ; ;2150.04;0
1995-06-05; ; ; ;2131.98;0
1995-06-02; ; ; ;2131.98;0
1995-06-01; ; ; ;2131.13;0
1995-05-31; ; ; ;2088.35;0
1995-05-30; ; ; ;2087.9;0
1995-05-29; ; ; ;2077.87;0
1995-05-26; ; ; ;2077.87;0
1995-05-25; ; ; ;2105.12;0
1995-05-24; ; ; ;2105.12;0
1995-05-23; ; ; ;2080.35;0
1995-05-22; ; ; ;2083.17;0
1995-05-19; ; ; ;2065.13;0
1995-05-18; ; ; ;2087.13;0
1995-05-17; ; ; ;2095.32;0
1995-05-16; ; ; ;2110.52;0
1995-05-15; ; ; ;2086.74;0
1995-05-12; ; ; ;2096.92;0
1995-05-11; ; ; ;2078.08;0
1995-05-10; ; ; ;2059.06;0
1995-05-09; ; ; ;2039.59;0
1995-05-08; ; ; ;2024.84;0
1995-05-05; ; ; ;2023.83;0
1995-05-04; ; ; ;2044.79;0
1995-05-03; ; ; ;2028.68;0
1995-05-02; ; ; ;2035.92;0
1995-05-01; ; ; ;2015.94;0
1995-04-28; ; ; ;2015.94;0
1995-04-27; ; ; ;2026.08;0
1995-04-26; ; ; ;2029.53;0
1995-04-25; ; ; ;2006.99;0
1995-04-24; ; ; ;1976.21;0
1995-04-21; ; ; ;1976.64;0
1995-04-20; ; ; ;1955.97;0
1995-04-19; ; ; ;1951.04;0
1995-04-18; ; ; ;1965.29;0
1995-04-17; ; ; ;1986.45;0
1995-04-14; ; ; ;1986.45;0
1995-04-13; ; ; ;1986.45;0
1995-04-12; ; ; ;1988.47;0
1995-04-11; ; ; ;1993.73;0
1995-04-10; ; ; ;1972.29;0
1995-04-07; ; ; ;1981.88;0
1995-04-06; ; ; ;1979.27;0
1995-04-05; ; ; ;1969.84;0
1995-04-04; ; ; ;1965.01;0
1995-04-03; ; ; ;1930.82;0
1995-03-31; ; ; ;1922.59;0
1995-03-30; ; ; ;1918.46;0
1995-03-29; ; ; ;1918.88;0
1995-03-28; ; ; ;1910.96;0
1995-03-27; ; ; ;1946.9;0
1995-03-24; ; ; ;1925.42;0
1995-03-23; ; ; ;1936.07;0
1995-03-22; ; ; ;1982.66;0
1995-03-21; ; ; ;1982.95;0
1995-03-20; ; ; ;1991.75;0
1995-03-17; ; ; ;2005.24;0
1995-03-16; ; ; ;1992.06;0
1995-03-15; ; ; ;2010.14;0
1995-03-14; ; ; ;2000.45;0
1995-03-13; ; ; ;1999.49;0
1995-03-10; ; ; ;1994.02;0
1995-03-09; ; ; ;2001.64;0
1995-03-08; ; ; ;2025.21;0
1995-03-07; ; ; ;2053.34;0
1995-03-06; ; ; ;2070.32;0
1995-03-03; ; ; ;2109.49;0
1995-03-02; ; ; ;2118.66;0
1995-03-01; ; ; ;2126.15;0
1995-02-28; ; ; ;2102.18;0
1995-02-27; ; ; ;2099.25;0
1995-02-24; ; ; ;2118.64;0
1995-02-23; ; ; ;2118.24;0
1995-02-22; ; ; ;2093.16;0
1995-02-21; ; ; ;2097.04;0
1995-02-20; ; ; ;2101.54;0
1995-02-17; ; ; ;2117.03;0
1995-02-16; ; ; ;2115.72;0
1995-02-15; ; ; ;2135.04;0
1995-02-14; ; ; ;2133.24;0
1995-02-13; ; ; ;2116.95;0
1995-02-10; ; ; ;2130.15;0
1995-02-09; ; ; ;2112.69;0
1995-02-08; ; ; ;2087.62;0
1995-02-07; ; ; ;2092.49;0
1995-02-06; ; ; ;2089.69;0
1995-02-03; ; ; ;2057.99;0
1995-02-02; ; ; ;2045.25;0
1995-02-01; ; ; ;2048.43;0
1995-01-31; ; ; ;2021.27;0
1995-01-30; ; ; ;2035.03;0
1995-01-27; ; ; ;2031.7;0
1995-01-26; ; ; ;2030.69;0
1995-01-25; ; ; ;2026.84;0
1995-01-24; ; ; ;2018.04;0
1995-01-23; ; ; ;2026.83;0
1995-01-20; ; ; ;2055.58;0
1995-01-19; ; ; ;2089.36;0
1995-01-18; ; ; ;2078.85;0
1995-01-17; ; ; ;2083.87;0
1995-01-16; ; ; ;2106.58;0
1995-01-13; ; ; ;2106.58;0
1995-01-12; ; ; ;2106.58;0
1995-01-11; ; ; ;2106.58;0
1995-01-10; ; ; ;2106.58;0
1995-01-09; ; ; ;2106.58;0
1995-01-06; ; ; ;2106.58;0
1995-01-05; ; ; ;2106.58;0
1995-01-04; ; ; ;2106.58;0
1995-01-03; ; ; ;2106.58;0
1995-01-02; ; ; ;2106.58;0
1994-12-30; ; ; ;2106.58;0
1994-12-29; ; ; ;2077.03;0
1994-12-28; ; ; ;2109.01;0
1994-12-27; ; ; ;2106.15;0
1994-12-23; ; ; ;2094.01;0
1994-12-22; ; ; ;2100.65;0
1994-12-21; ; ; ;2086.66;0
1994-12-20; ; ; ;2079.93;0
1994-12-19; ; ; ;2075.94;0
1994-12-16; ; ; ;2070.06;0
1994-12-15; ; ; ;2052.59;0
1994-12-14; ; ; ;2024.77;0
1994-12-13; ; ; ;2011.25;0
1994-12-12; ; ; ;2024.82;0
1994-12-09; ; ; ;2028.33;0
1994-12-08; ; ; ;2042.21;0
1994-12-07; ; ; ;2055.6;0
1994-12-06; ; ; ;2046.88;0
1994-12-05; ; ; ;2071.12;0
1994-12-02; ; ; ;2038.51;0
1994-12-01; ; ; ;2046.59;0
1994-11-30; ; ; ;2048.26;0
1994-11-29; ; ; ;2044.28;0
1994-11-28; ; ; ;2058.45;0
1994-11-25; ; ; ;2051.62;0
1994-11-24; ; ; ;2055.97;0
1994-11-23; ; ; ;2033.31;0
1994-11-22; ; ; ;2074.77;0
1994-11-21; ; ; ;2105.28;0
1994-11-18; ; ; ;2100.23;0
1994-11-17; ; ; ;2102.69;0
1994-11-16; ; ; ;2110.75;0
1994-11-15; ; ; ;2110.75;0
1994-11-14; ; ; ;2089.29;0
1994-11-11; ; ; ;2078.35;0
1994-11-10; ; ; ;2082.4;0
1994-11-09; ; ; ;2096.47;0
1994-11-08; ; ; ;2053.44;0
1994-11-07; ; ; ;2043.52;0
1994-11-04; ; ; ;2067.56;0
1994-11-03; ; ; ;2051.48;0
1994-11-02; ; ; ;2042.35;0
1994-11-01; ; ; ;2069.73;0
1994-10-31; ; ; ;2071.63;0
1994-10-28; ; ; ;2040.32;0
1994-10-27; ; ; ;2013.2;0
1994-10-26; ; ; ;2020.5;0
1994-10-25; ; ; ;1974.63;0
1994-10-24; ; ; ;2025.38;0
1994-10-21; ; ; ;2022.22;0
1994-10-20; ; ; ;2069.95;0
1994-10-19; ; ; ;2051.16;0
1994-10-18; ; ; ;2084.76;0
1994-10-17; ; ; ;2090.88;0
1994-10-14; ; ; ;2105.73;0
1994-10-13; ; ; ;2082.63;0
1994-10-12; ; ; ;2077.57;0
1994-10-11; ; ; ;2071.06;0
1994-10-10; ; ; ;2024.79;0
1994-10-07; ; ; ;1960.59;0
1994-10-06; ; ; ;1961.03;0
1994-10-05; ; ; ;1968.72;0
1994-10-04; ; ; ;1994.95;0
1994-10-03; ; ; ;2011.75;0
1994-09-30; ; ; ;2011.75;0
1994-09-29; ; ; ;2043.58;0
1994-09-28; ; ; ;2068.11;0
1994-09-27; ; ; ;2058.73;0
1994-09-26; ; ; ;2068.67;0
1994-09-23; ; ; ;2089.12;0
1994-09-22; ; ; ;2073.03;0
1994-09-21; ; ; ;2079.5;0
1994-09-20; ; ; ;2078.96;0
1994-09-19; ; ; ;2096.76;0
1994-09-16; ; ; ;2118.73;0
1994-09-15; ; ; ;2113.98;0
1994-09-14; ; ; ;2124.12;0
1994-09-13; ; ; ;2136.09;0
1994-09-12; ; ; ;2154.61;0
1994-09-09; ; ; ;2185.15;0
1994-09-08; ; ; ;2172.37;0
1994-09-07; ; ; ;2163.82;0
1994-09-06; ; ; ;2165.9;0
1994-09-05; ; ; ;2174.52;0
1994-09-02; ; ; ;2204.71;0
1994-09-01; ; ; ;2200.8;0
1994-08-31; ; ; ;2212.85;0
1994-08-30; ; ; ;2210.85;0
1994-08-29; ; ; ;2193.19;0
1994-08-26; ; ; ;2161.54;0
1994-08-25; ; ; ;2152.21;0
1994-08-24; ; ; ;2126.37;0
1994-08-23; ; ; ;2107.87;0
1994-08-22; ; ; ;2123.79;0
1994-08-19; ; ; ;2149.57;0
1994-08-18; ; ; ;2153.56;0
1994-08-17; ; ; ;2162.29;0
1994-08-16; ; ; ;2143.14;0
1994-08-15; ; ; ;2138.84;0
1994-08-12; ; ; ;2124.68;0
1994-08-11; ; ; ;2155.28;0
1994-08-10; ; ; ;2160.37;0
1994-08-09; ; ; ;2164.2;0
1994-08-08; ; ; ;2184.67;0
1994-08-05; ; ; ;2184.76;0
1994-08-04; ; ; ;2183.36;0
1994-08-03; ; ; ;2198.92;0
1994-08-02; ; ; ;2186.39;0
1994-08-01; ; ; ;2153.79;0
1994-07-29; ; ; ;2146.64;0
1994-07-28; ; ; ;2122.81;0
1994-07-27; ; ; ;2140.44;0
1994-07-26; ; ; ;2151.96;0
1994-07-25; ; ; ;2136.22;0
1994-07-22; ; ; ;2150.26;0
1994-07-21; ; ; ;2113.3;0
1994-07-20; ; ; ;2138.65;0
1994-07-19; ; ; ;2128.79;0
1994-07-18; ; ; ;2098.19;0
1994-07-15; ; ; ;2093.61;0
1994-07-14; ; ; ;2055.62;0
1994-07-12; ; ; ;2048.05;0
1994-07-11; ; ; ;2065.66;0
1994-07-08; ; ; ;2050.85;0
1994-07-07; ; ; ;2043.85;0
1994-07-06; ; ; ;2035.7;0
1994-07-05; ; ; ;2032.69;0
1994-07-04; ; ; ;2054.4;0
1994-07-01; ; ; ;2036.52;0
1994-06-30; ; ; ;2025.34;0
1994-06-29; ; ; ;2046.3;0
1994-06-28; ; ; ;2018.26;0
1994-06-27; ; ; ;1988.6;0
1994-06-24; ; ; ;2005.31;0
1994-06-23; ; ; ;2022.1;0
1994-06-22; ; ; ;1994.42;0
1994-06-21; ; ; ;1983.27;0
1994-06-20; ; ; ;1968.82;0
1994-06-17; ; ; ;2050.72;0
1994-06-16; ; ; ;2054.91;0
1994-06-15; ; ; ;2074.7;0
1994-06-14; ; ; ;2074.7;0
1994-06-13; ; ; ;2105.78;0
1994-06-10; ; ; ;2133.08;0
1994-06-09; ; ; ;2129.32;0
1994-06-08; ; ; ;2145.2;0
1994-06-07; ; ; ;2135.1;0
1994-06-06; ; ; ;2163.07;0
1994-06-03; ; ; ;2148.39;0
1994-06-02; ; ; ;2129.7;0
1994-06-01; ; ; ;2129.7;0
1994-05-31; ; ; ;2127.7;0
1994-05-30; ; ; ;2118.15;0
1994-05-27; ; ; ;2140.99;0
1994-05-26; ; ; ;2130.25;0
1994-05-25; ; ; ;2158.77;0
1994-05-24; ; ; ;2198.72;0
1994-05-23; ; ; ;2249.65;0
1994-05-20; ; ; ;2249.65;0
1994-05-19; ; ; ;2247.76;0
1994-05-18; ; ; ;2267.41;0
1994-05-17; ; ; ;2259.71;0
1994-05-16; ; ; ;2271.11;0
1994-05-13; ; ; ;2258.75;0
1994-05-12; ; ; ;2243.63;0
1994-05-11; ; ; ;2243.63;0
1994-05-10; ; ; ;2235.15;0
1994-05-09; ; ; ;2218.88;0
1994-05-06; ; ; ;2237.02;0
1994-05-05; ; ; ;2235.84;0
1994-05-04; ; ; ;2249.02;0
1994-05-03; ; ; ;2252.29;0
1994-05-02; ; ; ;2268.65;0
1994-04-29; ; ; ;2245.98;0
1994-04-28; ; ; ;2251.22;0
1994-04-27; ; ; ;2253.57;0
1994-04-26; ; ; ;2243.2;0
1994-04-25; ; ; ;2202.22;0
1994-04-22; ; ; ;2213.92;0
1994-04-21; ; ; ;2196.97;0
1994-04-20; ; ; ;2182.64;0
1994-04-19; ; ; ;2172.42;0
1994-04-18; ; ; ;2228.78;0
1994-04-15; ; ; ;2200.42;0
1994-04-14; ; ; ;2198.71;0
1994-04-13; ; ; ;2209.19;0
1994-04-12; ; ; ;2210.6;0
1994-04-11; ; ; ;2225.33;0
1994-04-08; ; ; ;2203.34;0
1994-04-07; ; ; ;2201.41;0
1994-04-06; ; ; ;2191.2;0
1994-04-05; ; ; ;2158.29;0
1994-03-31; ; ; ;2133.11;0
1994-03-30; ; ; ;2147.53;0
1994-03-29; ; ; ;2168.35;0
1994-03-28; ; ; ;2161.42;0
1994-03-25; ; ; ;2130.06;0
1994-03-24; ; ; ;2161.68;0
1994-03-23; ; ; ;2161.13;0
1994-03-22; ; ; ;2141.34;0
1994-03-21; ; ; ;2131.28;0
1994-03-18; ; ; ;2155.61;0
1994-03-17; ; ; ;2175.06;0
1994-03-16; ; ; ;2172.73;0
1994-03-15; ; ; ;2165.59;0
1994-03-14; ; ; ;2145.17;0
1994-03-11; ; ; ;2103.49;0
1994-03-10; ; ; ;2141.1;0
1994-03-09; ; ; ;2116.09;0
1994-03-08; ; ; ;2124.04;0
1994-03-07; ; ; ;2108.91;0
1994-03-04; ; ; ;2060.09;0
1994-03-03; ; ; ;2037.9;0
1994-03-02; ; ; ;2020.33;0
1994-03-01; ; ; ;2067.05;0
1994-02-28; ; ; ;2091.57;0
1994-02-25; ; ; ;2074.92;0
1994-02-24; ; ; ;2090.29;0
1994-02-23; ; ; ;2127.67;0
1994-02-22; ; ; ;2107.62;0
1994-02-21; ; ; ;2119.53;0
1994-02-18; ; ; ;2151.97;0
1994-02-17; ; ; ;2128.72;0
1994-02-16; ; ; ;2136.61;0
1994-02-15; ; ; ;2115.62;0
1994-02-14; ; ; ;2090.61;0
1994-02-11; ; ; ;2090.61;0
1994-02-10; ; ; ;2118.96;0
1994-02-09; ; ; ;2107.21;0
1994-02-08; ; ; ;2107.21;0
1994-02-07; ; ; ;2079.4;0
1994-02-04; ; ; ;2138.25;0
1994-02-03; ; ; ;2151.72;0
1994-02-02; ; ; ;2184.01;0
1994-02-01; ; ; ;2179.67;0
1994-01-31; ; ; ;2177.45;0
1994-01-28; ; ; ;2133.47;0
1994-01-27; ; ; ;2125.14;0
1994-01-26; ; ; ;2119.17;0
1994-01-25; ; ; ;2126.78;0
1994-01-24; ; ; ;2080.01;0
1994-01-21; ; ; ;2075.61;0
1994-01-20; ; ; ;2116.2;0
1994-01-19; ; ; ;2134.38;0
1994-01-18; ; ; ;2113.84;0
1994-01-17; ; ; ;2137.38;0
1994-01-14; ; ; ;2141.82;0
1994-01-13; ; ; ;2164.66;0
1994-01-12; ; ; ;2209.18;0
1994-01-11; ; ; ;2228.75;0
1994-01-10; ; ; ;2233.79;0
1994-01-07; ; ; ;2211.64;0
1994-01-06; ; ; ;2220.22;0
1994-01-05; ; ; ;2233.41;0
1994-01-04; ; ; ;2253.58;0
1994-01-03; ; ; ;2267.98;0
1993-12-30; ; ; ;2266.68;0
1993-12-29; ; ; ;2214.7;0
1993-12-28; ; ; ;2242.82;0
1993-12-27; ; ; ;2253.98;0
1993-12-23; ; ; ;2222.84;0
1993-12-22; ; ; ;2197.51;0
1993-12-21; ; ; ;2182.93;0
1993-12-20; ; ; ;2178.16;0
1993-12-17; ; ; ;2151.02;0
1993-12-16; ; ; ;2137.45;0
1993-12-15; ; ; ;2110.7;0
1993-12-14; ; ; ;2149.97;0
1993-12-13; ; ; ;2172.75;0
1993-12-10; ; ; ;2161.13;0
1993-12-09; ; ; ;2175.8;0
1993-12-08; ; ; ;2148.13;0
1993-12-07; ; ; ;2115.46;0
1993-12-06; ; ; ;2118.8;0
1993-12-03; ; ; ;2120.61;0
1993-12-02; ; ; ;2110.53;0
1993-12-01; ; ; ;2089.78;0
1993-11-30; ; ; ;2057.77;0
1993-11-29; ; ; ;2043.43;0
1993-11-26; ; ; ;2047.24;0
1993-11-25; ; ; ;2047.71;0
1993-11-24; ; ; ;2029.55;0
1993-11-23; ; ; ;2027.41;0
1993-11-19; ; ; ;2077.37;0
1993-11-18; ; ; ;2085.34;0
1993-11-17; ; ; ;2071.72;0
1993-11-16; ; ; ;2071.72;0
1993-11-15; ; ; ;2049.11;0
1993-11-12; ; ; ;2015.01;0
1993-11-11; ; ; ;2023.33;0
1993-11-10; ; ; ;2023.84;0
1993-11-09; ; ; ;2022.83;0
1993-11-08; ; ; ;2010.81;0
1993-11-05; ; ; ;2012.56;0
1993-11-04; ; ; ;2062.61;0
1993-11-03; ; ; ;2084.36;0
1993-11-02; ; ; ;2095.58;0
1993-11-01; ; ; ;2062.12;0
1993-10-28; ; ; ;2038.46;0
1993-10-27; ; ; ;2043.08;0
1993-10-26; ; ; ;2058.72;0
1993-10-25; ; ; ;2074.39;0
1993-10-22; ; ; ;2066.17;0
1993-10-21; ; ; ;2034.69;0
1993-10-20; ; ; ;2042.56;0
1993-10-19; ; ; ;2026.76;0
1993-10-18; ; ; ;2033.32;0
1993-10-15; ; ; ;2015.03;0
1993-10-14; ; ; ;1990.07;0
1993-10-13; ; ; ;2001.51;0
1993-10-12; ; ; ;1998.61;0
1993-10-11; ; ; ;2011.02;0
1993-10-08; ; ; ;2005.01;0
1993-10-07; ; ; ;1997.04;0
1993-10-06; ; ; ;1987.05;0
1993-10-05; ; ; ;1972.73;0
1993-10-04; ; ; ;1923.72;0
1993-10-01; ; ; ;1912.09;0
1993-09-30; ; ; ;1915.71;0
1993-09-29; ; ; ;1907.69;0
1993-09-28; ; ; ;1913.61;0
1993-09-27; ; ; ;1912.18;0
1993-09-24; ; ; ;1885.86;0
1993-09-23; ; ; ;1916.51;0
1993-09-21; ; ; ;1925.85;0
1993-09-20; ; ; ;1912.84;0
1993-09-17; ; ; ;1881.99;0
1993-09-16; ; ; ;1855.67;0
1993-09-15; ; ; ;1860.39;0
1993-09-14; ; ; ;1880.57;0
1993-09-13; ; ; ;1872.57;0
1993-09-10; ; ; ;1861.44;0
1993-09-09; ; ; ;1880.81;0
1993-09-08; ; ; ;1885.29;0
1993-09-07; ; ; ;1885.96;0
1993-09-06; ; ; ;1910.28;0
1993-09-03; ; ; ;1925.16;0
1993-09-02; ; ; ;1925.62;0
1993-09-01; ; ; ;1918.58;0
1993-08-31; ; ; ;1944.89;0
1993-08-30; ; ; ;1921.89;0
1993-08-27; ; ; ;1904.6;0
1993-08-26; ; ; ;1901.15;0
1993-08-25; ; ; ;1917.78;0
1993-08-24; ; ; ;1897.69;0
1993-08-23; ; ; ;1888.27;0
1993-08-20; ; ; ;1928.87;0
1993-08-19; ; ; ;1938.98;0
1993-08-18; ; ; ;1935.72;0
1993-08-17; ; ; ;1910.17;0
1993-08-16; ; ; ;1912.19;0
1993-08-13; ; ; ;1906.58;0
1993-08-12; ; ; ;1904.95;0
1993-08-11; ; ; ;1865.8;0
1993-08-10; ; ; ;1865.16;0
1993-08-09; ; ; ;1872.3;0
1993-08-06; ; ; ;1869.38;0
1993-08-05; ; ; ;1860.7;0
1993-08-04; ; ; ;1860.56;0
1993-08-03; ; ; ;1843.43;0
